INFO 2026-05-05 21:00:08,298 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2026-05-05 21:00:08,303 basehttp "GET / HTTP/1.1" 200 9002
INFO 2026-05-05 21:00:08,339 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:00:09,233 basehttp "GET /login/?role=user HTTP/1.1" 200 13653
INFO 2026-05-05 21:00:09,267 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:00:16,325 basehttp "POST /login/?role=user HTTP/1.1" 302 0
INFO 2026-05-05 21:00:16,373 basehttp "GET /dashboard/ HTTP/1.1" 200 44159
INFO 2026-05-05 21:00:16,438 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:00:19,905 basehttp "GET /ticket/new/ HTTP/1.1" 200 37014
INFO 2026-05-05 21:00:19,955 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:00:50,809 views AI priority prediction started for new ticket submit.
INFO 2026-05-05 21:00:51,680 views AI priority prediction applied: HIGH
INFO 2026-05-05 21:00:51,683 views ML department prediction applied: Finance
INFO 2026-05-05 21:00:51,717 basehttp "POST /ticket/new/ HTTP/1.1" 200 37456
INFO 2026-05-05 21:00:51,759 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:02:47,562 autoreload Watching for file changes with StatReloader
INFO 2026-05-05 21:02:57,817 basehttp "GET / HTTP/1.1" 302 0
INFO 2026-05-05 21:02:57,896 basehttp "GET /dashboard/ HTTP/1.1" 200 43897
INFO 2026-05-05 21:02:57,986 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:02:59,734 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2026-05-05 21:02:59,739 basehttp "GET / HTTP/1.1" 200 9002
INFO 2026-05-05 21:02:59,777 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:03:00,607 basehttp "GET /login/?role=admin HTTP/1.1" 200 13716
INFO 2026-05-05 21:03:00,644 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:03:07,656 basehttp "POST /login/?role=admin HTTP/1.1" 302 0
INFO 2026-05-05 21:03:07,700 basehttp "GET /dashboard/ HTTP/1.1" 200 43491
INFO 2026-05-05 21:03:07,745 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:03:14,085 basehttp "GET /dashboard/?status=Open HTTP/1.1" 200 43409
INFO 2026-05-05 21:03:14,133 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:03:14,519 basehttp "GET /dashboard/?status=In%20Progress HTTP/1.1" 200 43418
INFO 2026-05-05 21:03:14,562 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:03:15,255 basehttp "GET /dashboard/?status=Resolved HTTP/1.1" 200 43413
INFO 2026-05-05 21:03:15,295 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:03:16,182 basehttp "GET /dashboard/?mine_only=1 HTTP/1.1" 200 43461
INFO 2026-05-05 21:03:16,229 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:03:17,079 basehttp "GET /logout/ HTTP/1.1" 302 0
INFO 2026-05-05 21:03:17,084 basehttp "GET / HTTP/1.1" 200 9002
INFO 2026-05-05 21:03:17,120 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:03:17,807 basehttp "GET /login/?role=user HTTP/1.1" 200 13653
INFO 2026-05-05 21:03:17,847 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:03:28,086 basehttp "POST /login/?role=user HTTP/1.1" 302 0
INFO 2026-05-05 21:03:28,135 basehttp "GET /dashboard/ HTTP/1.1" 200 44134
INFO 2026-05-05 21:03:28,195 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:03:33,930 basehttp "GET /ticket/new/ HTTP/1.1" 200 37003
INFO 2026-05-05 21:03:33,979 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:04:12,724 views AI priority prediction started for new ticket submit.
INFO 2026-05-05 21:04:13,197 views AI priority prediction applied: MEDIUM
INFO 2026-05-05 21:04:13,200 views ML department prediction applied: Finance
ERROR 2026-05-05 21:04:13,245 notifications Failed to send notification email for notification 1.
Traceback (most recent call last):
  File "H:\DjangoHelpdeskProject\DjangoProject\myapp\notifications.py", line 69, in send_notification_email
    html_message  = render_to_string('notification.html', context)
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\template\loader.py", line 61, in render_to_string
    template = get_template(template_name, using=using)
  File "H:\DjangoHelpdeskProject\venv\Lib\site-packages\django\template\loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: notification.html
INFO 2026-05-05 21:04:13,256 basehttp "POST /ticket/new/ HTTP/1.1" 302 0
INFO 2026-05-05 21:04:13,305 basehttp "GET /dashboard/ HTTP/1.1" 200 44137
INFO 2026-05-05 21:04:13,352 basehttp "GET /favicon.ico HTTP/1.1" 204 0
INFO 2026-05-05 21:04:15,636 basehttp "GET /dashboard/?mine_only=1 HTTP/1.1" 200 45096
INFO 2026-05-05 21:04:15,689 basehttp "GET /favicon.ico HTTP/1.1" 204 0
WARNING 2026-05-05 21:13:00,362 notifications Notification email backend reported zero emails sent for notification 1.
INFO 2026-05-05 21:13:37,624 autoreload Watching for file changes with StatReloader
INFO 2026-05-05 21:13:50,030 basehttp "GET / HTTP/1.1" 302 0
INFO 2026-05-05 21:13:50,106 basehttp "GET /dashboard/ HTTP/1.1" 200 43876
